,matchid,versionpatch,matchdate,maptype,queue,p_names,p_sides,p_champs,p_lanes,p_roles,p_golds,p_wins
617,2311249228,6.20.160.4428,2016-10-05 22:07:16.334000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['Cute toxic Boy', 'PIay Naizi', 'oSee', 'InsanityXXX', 'Licorice', 'PrismaI', 'taproot86', 'Teesum', 'amumumu', 'Adrian Ma']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Evelynn', 'Janna', 'Vayne', 'Viktor', 'Fiora', 'Ezreal', ""Kha'Zix"", 'Malzahar', 'Dr. Mundo', 'Blitzcrank']","[<Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>]","[<Role.none: 'NONE'>, <Role.support: 'DUO_SUPPORT'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>]","[10301, 8412, 12862, 11754, 12669, 17304, 14254, 13985, 14552, 10092]","[False, False, False, False, False, True, True, True, True, True]"
618,2310579580,6.19.159.7092,2016-10-05 08:19:04.956000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['Fas Scriptor', 'k3soju xD', 'BabieThugv2', 'YaThatWasABanana', 'Piggy Kitten', 'IKingvex', 'C9 Sneaky', 'Quantum Fizzics', 'Licorice', 'Jackie Nimb']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Irelia', 'Aurelion Sol', 'Lee Sin', 'Karma', 'Ezreal', ""Rek'Sai"", 'Caitlyn', 'Syndra', 'Olaf', 'Nami']","[<Lane.top_lane: 'TOP'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>]","[<Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.support: 'DUO_SUPPORT'>, <Role.carry: 'DUO_CARRY'>, <Role.none: 'NONE'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>]","[5625, 5592, 4565, 4660, 5953, 9176, 8364, 8220, 9387, 6517]","[False, False, False, False, False, True, True, True, True, True]"
619,2310559432,6.19.159.7092,2016-10-05 07:46:47.441000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['a line of code', 'IIIlIIIlIIIllI', 'Piggy Kitten', 'Quantum Fizzics', 'mid fekar', 'Jackie Nimb', 'Licorice', 'deftIy', 'G4dsUBsE6mj9', 'Gamer Girl']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Olaf', 'Corki', 'Jhin', 'Blitzcrank', 'Jayce', 'Elise', 'Jarvan IV', 'Ezreal', 'Cassiopeia', 'Janna']","[<Lane.jungle: 'JUNGLE'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.jungle: 'JUNGLE'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>]","[<Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>]","[8586, 9962, 8769, 6154, 9291, 6188, 6189, 6982, 6304, 4728]","[True, True, True, True, True, False, False, False, False, False]"
620,2310556875,6.19.159.7092,2016-10-05 06:56:31.034000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['chocosongE', 'Quantum Fizzics', 'And JuIy', 'Liquid Painless', 'KimChiRanCisco', 'oSnow', 'Cute toxic Boy', 'Licorice', 'scarra', 'godrjsdnd']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Tahm Kench', 'Ekko', 'Lee Sin', 'Ezreal', 'Cassiopeia', 'Jhin', 'Evelynn', 'Rumble', 'Alistar', 'Gangplank']","[<Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>]","[<Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>]","[12538, 14621, 14205, 13418, 17150, 15494, 18207, 15705, 11382, 21490]","[False, False, False, False, False, True, True, True, True, True]"
621,2310572577,6.19.159.7092,2016-10-05 06:12:13.950000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['TheOddOrange', 'Licorice', 'N1ghtWa7ch', 'Pacosa', 'Pornstar Skarner', 'mid fekar', 'chocosongE', 'Fragas', 'Cute toxic Boy', 'Danman96']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Lucian', 'LeBlanc', 'Olaf', 'Soraka', 'Skarner', 'Ezreal', 'Rumble', 'Sejuani', 'Tahm Kench', 'Jhin']","[<Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.top_lane: 'TOP'>, <Lane.jungle: 'JUNGLE'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>]","[<Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>]","[14201, 13054, 13431, 10749, 13023, 18446, 14313, 14288, 12243, 15894]","[False, False, False, False, False, True, True, True, True, True]"
622,2311544100,6.20.160.4428,2016-10-06 03:56:44.797000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['Twitchtv Flaresz', 'Weeaboo Riven', 'Teesum', 'EnVy Nien', 'Zaganox', 'interestingstare', 'BeachedWhaIe', 'NoSkinNoSkil', 'NoNameNoSkil', 'Best Akali FL']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Lee Sin', 'Riven', 'Nami', 'Jhin', 'Ekko', 'Graves', 'Irelia', 'Miss Fortune', 'Syndra', 'Janna']","[<Lane.jungle: 'JUNGLE'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.jungle: 'JUNGLE'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>]","[<Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>]","[13815, 12895, 8985, 14040, 13178, 9628, 11174, 9969, 10961, 7054]","[True, True, True, True, True, False, False, False, False, False]"
623,2310056783,6.19.159.7092,2016-10-04 15:59:01.530000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['Jerum', 'Nebulite', 'Sohnar', 'Iley', 'Twitchtv Flaresz', 'taproot86', 'Allorim', 'ZhanqiTV Xiaohei', 'Fragas', 'Zeusy']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Alistar', 'Kennen', ""Kha'Zix"", 'Lucian', 'Rumble', 'Morgana', 'Maokai', 'Kassadin', 'Olaf', 'Draven']","[<Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>]","[<Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.carry: 'DUO_CARRY'>]","[7360, 7328, 9421, 10364, 9413, 7944, 9665, 13355, 12768, 13132]","[False, False, False, False, False, True, True, True, True, True]"
624,2310045476,6.19.159.7092,2016-10-04 14:46:58.228000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['Fragas', 'Twitchtv Flaresz', 'is life serious', 'freelancer', 'Turc', 'hashinshin', 'tchikou', 'bowgamer', 'rhubarbs', 'Imaqtpie']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Lee Sin', 'Jayce', 'Caitlyn', 'Ryze', 'Nami', 'Leona', 'Diana', 'Poppy', 'Elise', 'Ezreal']","[<Lane.jungle: 'JUNGLE'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.top_lane: 'TOP'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>]","[<Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.carry: 'DUO_CARRY'>]","[12060, 13554, 10607, 13776, 8027, 10712, 15544, 11436, 12288, 16108]","[False, False, False, False, False, True, True, True, True, True]"
625,2310035030,6.19.159.7092,2016-10-04 14:24:14.014000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['HannibaI Barca', 'CC Artemis', 'Susky', ' Casely', 'T0P KlNG', 'Dont Let Me Fly', 'Cat Ears', 'Brief', 'Jerum', 'Twitchtv Flaresz']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Jayce', 'Jhin', 'Hecarim', 'Brand', 'Akali', 'Malphite', 'Karma', 'Rumble', 'Draven', 'Lee Sin']","[<Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.top_lane: 'TOP'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>]","[<Role.solo: 'SOLO'>, <Role.duo: 'DUO'>, <Role.none: 'NONE'>, <Role.duo: 'DUO'>, <Role.solo: 'SOLO'>, <Role.duo: 'DUO'>, <Role.duo: 'DUO'>, <Role.duo: 'DUO'>, <Role.solo: 'SOLO'>, <Role.duo: 'DUO'>]","[925, 888, 928, 693, 990, 703, 646, 854, 706, 928]","[True, True, True, True, True, False, False, False, False, False]"
626,2309669144,6.19.159.7092,2016-10-04 00:32:23.501000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['LeeBaekho', 'Wang Ho', 'P1 Pirean', 'Fas Scriptor', 'Hakuho', 'Twitchtv Flaresz', 'Pyralinth', 'Westrice', 'Entranced', 'Dai Lian Jia Me']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Syndra', 'Olaf', 'Pantheon', 'Miss Fortune', 'Morgana', 'Lee Sin', 'Ezreal', 'Kennen', 'Aatrox', 'Bard']","[<Lane.mid_lane: 'MIDDLE'>, <Lane.jungle: 'JUNGLE'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>]","[<Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.support: 'DUO_SUPPORT'>, <Role.none: 'NONE'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>]","[8668, 9375, 11128, 8688, 7414, 8432, 7436, 5303, 5812, 5230]","[True, True, True, True, True, False, False, False, False, False]"
627,2311960585,6.20.160.4428,2016-10-06 23:20:07.962000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['Viperrr', 'bobqinXD', 'GochuHunter', 'hi its metroid', 'Ping pong aggro', 'Hellkey', 'mandatorycloud', 'Im Jonny', 'TodayisGoodDay', 'OMG koro1']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Riven', 'Lucian', 'Nami', 'Nocturne', 'Ryze', 'Ezreal', 'Lissandra', 'Lee Sin', 'Karma', 'Kennen']","[<Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>]","[<Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.support: 'DUO_SUPPORT'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>]","[4864, 8911, 5847, 6142, 6279, 8637, 9908, 11569, 7336, 9298]","[False, False, False, False, False, True, True, True, True, True]"
628,2311836600,6.20.160.4428,2016-10-06 21:03:28.923000,Map.summoners_rift,Queue.ranked_dynamic_queue,"['Grigne', 'Tentacool', 'Shrew', 'Thug', 'Myloo', 'Bu Ru Tiao Wu', 'RuLe HuJe', 'Hellkey', 'GoldGenerator', 'BmxSpecks']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Kindred', 'Kennen', 'Vladimir', 'Ezreal', 'Gnar', 'Karma', 'Jhin', 'Jayce', 'Ryze', 'Elise']","[<Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.jungle: 'JUNGLE'>]","[<Role.none: 'NONE'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>]","[19206, 15327, 17111, 18480, 17551, 17189, 26917, 19542, 17536, 20647]","[False, False, False, False, False, True, True, True, True, True]"
629,2311624633,6.20.160.4428,2016-10-06 06:12:33.635000,Map.summoners_rift,Queue.ranked_fives,"['Hellkey', 'Laro', 'Shopaholic Louis', 'Coys Ims', 'South Korea', 'Perohside', 'Bassam', 'Percival II', 'Jolopenos', 'FruitIess']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Vladimir', 'Rumble', 'Irelia', 'Jhin', 'Alistar', 'Lee Sin', 'Sion', 'Olaf', 'Ezreal', 'Gangplank']","[<Lane.mid_lane: 'MIDDLE'>, <Lane.jungle: 'JUNGLE'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>]","[<Role.solo: 'SOLO'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.support: 'DUO_SUPPORT'>, <Role.none: 'NONE'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>]","[12334, 13226, 14707, 12777, 8658, 9973, 8496, 9598, 10837, 10083]","[True, True, True, True, True, False, False, False, False, False]"
630,2311568972,6.20.160.4428,2016-10-06 05:05:06.979000,Map.summoners_rift,Queue.ranked_fives,"['Seoksang', 'Ntz Leopard', 'Ntz Nasty', 'IIlIlIlIIlIlIlIl', 'Ntz Hartwig', 'Hellkey', 'Coys Ims', 'Laro', 'South Korea', 'Shopaholic Louis']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Nidalee', 'Maokai', 'Jhin', 'Janna', 'Varus', 'Jayce', 'Lucian', 'Zac', 'Thresh', 'Trundle']","[<Lane.jungle: 'JUNGLE'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>]","[<Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.none: 'NONE'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>]","[11565, 10042, 10932, 6330, 10663, 9342, 7827, 7735, 5302, 8293]","[True, True, True, True, True, False, False, False, False, False]"
631,2311571380,6.20.160.4428,2016-10-06 04:17:05.500000,Map.summoners_rift,Queue.ranked_fives,"['Seoksang', 'Ntz Hartwig', 'Ntz Nasty', 'Ntz Leopard', 'IIlIlIlIIlIlIlIl', 'Hellkey', 'South Korea', 'Coys Ims', 'Shopaholic Louis', 'Laro']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Nunu', 'Syndra', 'Ezreal', 'Jayce', 'Thresh', 'Varus', 'Alistar', 'Jhin', 'Maokai', 'Rumble']","[<Lane.jungle: 'JUNGLE'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.jungle: 'JUNGLE'>]","[<Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.carry: 'DUO_CARRY'>, <Role.solo: 'SOLO'>, <Role.none: 'NONE'>]","[13266, 14437, 15340, 13525, 9073, 17327, 10452, 15647, 16864, 16819]","[False, False, False, False, False, True, True, True, True, True]"
632,2310489714,6.19.159.7092,2016-10-05 05:15:45.991000,Map.summoners_rift,Queue.ranked_fives,"['Hellkey', 'Coys Ims', 'Laro', 'South Korea', 'Shopaholic Louis', 'Arnav', 'Duyen', 'hcore', 'Zaganox', 'Thomyas']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Swain', 'Jhin', ""Rek'Sai"", 'Alistar', 'Jayce', 'Rumble', 'Janna', 'Lucian', 'Elise', 'Malzahar']","[<Lane.mid_lane: 'MIDDLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.top_lane: 'TOP'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.mid_lane: 'MIDDLE'>]","[<Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.none: 'NONE'>, <Role.support: 'DUO_SUPPORT'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.support: 'DUO_SUPPORT'>, <Role.carry: 'DUO_CARRY'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>]","[11056, 10789, 9903, 6667, 8862, 6715, 5254, 9025, 7005, 6853]","[True, True, True, True, True, False, False, False, False, False]"
633,2310520650,6.19.159.7092,2016-10-05 04:22:35.148000,Map.summoners_rift,Queue.ranked_fives,"['hcore', 'Duyen', 'Zaganox', 'Arnav', 'Thomyas', 'Hellkey', 'Shopaholic Louis', 'Coys Ims', 'South Korea', 'Laro']","[<Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.blue: 100>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>, <Side.red: 200>]","['Lucian', 'Nami', 'Elise', 'Rumble', 'Corki', 'Vladimir', 'Riven', 'Jhin', 'Alistar', ""Rek'Sai""]","[<Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>, <Lane.top_lane: 'TOP'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.mid_lane: 'MIDDLE'>, <Lane.top_lane: 'TOP'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.bot_lane: 'BOTTOM'>, <Lane.jungle: 'JUNGLE'>]","[<Role.carry: 'DUO_CARRY'>, <Role.support: 'DUO_SUPPORT'>, <Role.none: 'NONE'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.solo: 'SOLO'>, <Role.carry: 'DUO_CARRY'>, <Role.support: 'DUO_SUPPORT'>, <Role.none: 'NONE'>]","[14730, 9628, 13894, 12082, 12129, 14858, 13665, 14988, 9777, 14214]","[False, False, False, False, False, True, True, True, True, True]"
